protein_a,protein_b,chain_a,chain_b,length_a,length_b,identity,coverage_shorter,aligned_pairs,score
2DKO,3T47,I,A,3,71,0.3333333333333333,1.0,3,9.0
2DKO,3TDN,I,A,3,121,0.6666666666666666,1.0,3,11.0
2DKO,3UCI,I,A,3,72,0.3333333333333333,1.0,3,9.0
2DKO,3V1A,I,A,3,48,1.0,1.0,3,15.0
2DKO,3V75,I,A,3,285,0.6666666666666666,1.0,3,12.0
2DKO,3W4Q,I,A,3,258,0.6666666666666666,1.0,3,12.0
2DKO,3ZRX,I,A,3,111,0.6666666666666666,1.0,3,14.0
2DKO,3ZSL,I,A,3,138,0.3333333333333333,1.0,3,9.0
2DKO,3ZZP,I,A,3,74,0.6666666666666666,1.0,3,10.0
2DKO,3ZZY,I,A,3,106,0.6666666666666666,1.0,3,9.0
2DKO,4AM1,I,A,3,345,0.6666666666666666,1.0,3,11.0
2DKO,4ANN,I,A,3,176,0.6666666666666666,1.0,3,12.0
2DKO,4DD5,I,A,3,387,0.6666666666666666,1.0,3,12.0
2DKO,4DT4,I,A,3,160,0.3333333333333333,1.0,3,9.0
2DKO,4EK3,I,A,3,287,1.0,1.0,3,15.0
2DKO,4EUG,I,A,3,225,0.6666666666666666,1.0,3,11.0
2DKO,4F01,I,A,3,218,0.6666666666666666,1.0,3,14.0
2DKO,4F3J,I,A,3,143,0.6666666666666666,1.0,3,12.0
2DKO,4FR9,I,A,3,133,0.6666666666666666,1.0,3,12.0
2DKO,4G2E,I,A,3,151,0.6666666666666666,1.0,3,14.0
2DKO,4G6C,I,A,3,333,0.3333333333333333,1.0,3,9.0
2DKO,4GMQ,I,A,3,92,0.6666666666666666,1.0,3,14.0
2DKO,4H4J,I,A,3,236,1.0,1.0,3,15.0
2DKO,4HJP,I,A,3,281,0.3333333333333333,1.0,3,11.0
2DKO,4HWM,I,A,3,117,0.3333333333333333,1.0,3,8.0
2DKO,4IL7,I,A,3,85,0.6666666666666666,1.0,3,11.0
2DKO,4J5O,I,A,3,111,0.6666666666666666,1.0,3,12.0
2DKO,4J5Q,I,A,3,146,0.6666666666666666,1.0,3,11.0
2DKO,4J78,A,B,146,5,0.75,0.8,4,13.0
2DKO,4JVU,I,A,3,110,0.6666666666666666,1.0,3,9.0
2DKO,4JYP,I,A,3,267,0.6666666666666666,1.0,3,10.0
2DKO,5CYT,I,R,3,103,0.6666666666666666,1.0,3,7.0
2DKO,6RXN,I,A,3,45,0.6666666666666666,1.0,3,10.0
2DPL,2EHS,A,A,287,75,0.373134328358209,0.8933333333333333,67,43.5
2DPL,2V9V,A,A,287,135,0.3275862068965517,0.8592592592592593,116,47.5
2DPL,3AUB,A,A,287,58,0.48936170212765956,0.8103448275862069,47,39.0
2DPL,3BED,B,B,278,127,0.3106796116504854,0.8110236220472441,103,44.5
2DPL,3MGN,A,H,287,1,1.0,1.0,1,6.0
2DPL,3OQY,A,b,287,14,0.38461538461538464,0.9285714285714286,13,22.0
2DPL,3PZZ,A,A,287,6,0.8,0.8333333333333334,5,16.0
2DPL,3Q2X,B,A,278,6,0.4,0.8333333333333334,5,13.0
2DPL,3T47,A,B,287,70,0.40625,0.9142857142857143,64,47.5
2DPL,3TDN,A,A,287,121,0.32673267326732675,0.8347107438016529,101,34.0
2DPL,3ZRX,A,B,287,110,0.31521739130434784,0.8363636363636363,92,45.0
2DPL,4ERY,A,D,287,14,0.3333333333333333,0.8571428571428571,12,17.0
2DPL,4G14,A,A,287,5,0.75,0.8,4,17.0
2DPL,4HWM,A,A,287,117,0.32989690721649484,0.8290598290598291,97,45.0
2DPL,4J78,A,B,287,5,0.4,1.0,5,13.0
2DSX,2Q52,A,A,52,206,0.3,0.9615384615384616,50,25.0
2DSX,3FOD,A,A,52,6,0.4,0.8333333333333334,5,6.0
2DSX,3MGN,A,H,52,1,1.0,1.0,1,6.0
2DSX,6RXN,A,A,52,45,0.6904761904761905,0.9333333333333333,42,165.0
2E10,3FMY,B,A,222,65,0.3333333333333333,0.9230769230769231,60,27.0
2E10,3HYD,A,A,217,7,0.5,0.8571428571428571,6,17.0
2E10,3MEA,A,B,217,3,0.6666666666666666,1.0,3,11.0
2E10,3MGN,A,H,217,1,1.0,1.0,1,6.0
2E10,3PTL,A,B,217,10,0.4444444444444444,0.9,9,17.0
2E10,3Q2X,A,A,217,6,0.4,0.8333333333333334,5,14.0
2E10,3T47,A,B,217,70,0.3392857142857143,0.8,56,33.0
2E10,3VN0,A,A,217,48,0.3333333333333333,0.875,42,30.5
2E10,4J78,A,B,217,5,0.4,1.0,5,14.0
2E3H,2ZU1,A,A,81,180,0.30303030303030304,0.8148148148148148,66,36.0
2E3H,3FE7,A,L,81,5,0.5,0.8,4,11.0
2E3H,3MD4,A,A,81,6,0.3333333333333333,1.0,6,11.0
2E3H,3MD5,A,A,81,6,0.5,1.0,6,14.0
2E3H,3MEA,A,B,81,3,0.6666666666666666,1.0,3,7.0
2E3H,3MGN,A,H,81,1,1.0,1.0,1,6.0
2E3H,3PTL,A,B,81,10,0.5,1.0,10,21.0
2E3H,3PZZ,A,A,81,6,0.6,0.8333333333333334,5,18.0
2E3H,3Q2X,A,A,81,6,0.6,0.8333333333333334,5,18.0
2E3H,3ZZY,A,C,81,8,0.42857142857142855,0.875,7,16.0
2E3H,4JYP,A,A,81,267,0.3188405797101449,0.8518518518518519,69,32.0
2EAQ,2Y7L,A,A,89,312,0.3013698630136986,0.8202247191011236,73,31.5
2EAQ,3L41,A,B,89,5,0.75,0.8,4,14.0
2EAQ,3MGN,A,H,89,1,1.0,1.0,1,6.0
2EAQ,4G14,A,A,89,5,0.6,1.0,5,11.0
2EHP,3DRF,A,B,124,8,0.375,1.0,8,13.0
2EHP,3FE7,A,L,124,5,0.5,0.8,4,14.0
2EHP,3IVV,A,D,124,9,0.375,0.8888888888888888,8,13.0
2EHP,3MGN,A,H,124,1,1.0,1.0,1,6.0
2EHP,3SO6,B,Q,124,13,0.4166666666666667,0.9230769230769231,12,20.0
2EHP,4EUG,A,A,124,225,0.3,0.967741935483871,120,31.0
2EHS,2FN9,A,A,75,280,0.3888888888888889,0.96,72,35.0
2EHS,2J32,A,B,75,4,0.5,1.0,4,13.0
2EHS,2W6A,A,B,75,56,0.3125,0.8571428571428571,48,29.0
2EHS,3FE7,A,L,75,5,0.4,1.0,5,10.0
2EHS,3FTD,A,A,75,240,0.3064516129032258,0.8266666666666667,62,60.5
2EHS,3MGN,A,H,75,1,1.0,1.0,1,6.0
2EHS,3PID,A,A,75,387,0.31746031746031744,0.84,63,42.5
2EHS,4J78,A,B,75,5,0.5,0.8,4,11.0
2ERW,2OL9,A,A,53,6,0.5,1.0,6,14.0
2ERW,2OLX,A,A,53,4,0.5,1.0,4,10.0
2ERW,3FVA,A,A,53,6,0.3333333333333333,1.0,6,10.0
2ERW,3HYD,A,A,53,7,0.5,0.8571428571428571,6,9.0
2ERW,3MEA,A,B,53,3,0.6666666666666666,1.0,3,10.0
2ERW,3MGN,A,H,53,1,1.0,1.0,1,6.0
2ERW,3NVG,A,A,53,6,0.4,0.8333333333333334,5,16.0
2ERW,4J78,A,B,53,5,0.5,0.8,4,12.0
2ETX,3I2Z,A,A,194,71,0.3684210526315789,0.8028169014084507,57,43.5
2ETX,3L41,A,B,194,5,0.6,1.0,5,18.0
2ETX,3MD4,A,A,194,6,0.5,1.0,6,15.0
2ETX,3MD5,A,A,194,6,0.5,1.0,6,14.0
2ETX,3MGN,A,H,194,1,1.0,1.0,1,6.0
2ETX,3NGG,A,A,194,46,0.3333333333333333,0.9130434782608695,42,39.5
2ETX,3PTL,A,B,194,10,0.4444444444444444,0.9,9,19.0
2ETX,3PZZ,A,A,194,6,0.4,0.8333333333333334,5,14.0
2FB6,2J32,A,B,116,4,0.5,1.0,4,10.0
2FB6,2OLX,A,A,116,4,0.5,1.0,4,11.0
2FB6,2Y7L,A,B,116,7,0.5,0.8571428571428571,6,13.0
2FB6,3FVA,A,A,116,6,0.4,0.8333333333333334,5,14.0
2FB6,3MD4,A,A,116,6,0.6,0.8333333333333334,5,14.0
2FB6,3MD5,A,A,116,6,0.6,0.8333333333333334,5,15.0
2FB6,3MGN,A,H,116,1,1.0,1.0,1,6.0
2FB6,3PZZ,A,A,116,6,0.5,1.0,6,13.0
2FB6,3ZZY,A,C,116,8,0.42857142857142855,0.875,7,16.0
2FB6,4J78,A,B,116,5,0.4,1.0,5,13.0
2FG1,2G69,A,A,157,99,0.39080459770114945,0.8787878787878788,87,36.5
2FG1,2OL9,A,A,157,6,0.4,0.8333333333333334,5,12.0
2FG1,3DRF,A,B,157,8,0.5,1.0,8,16.0
2FG1,3FVA,A,A,157,6,0.4,0.8333333333333334,5,11.0
2FG1,3HYD,A,A,157,7,0.5,0.8571428571428571,6,18.0
2FG1,3LAX,A,A,157,106,0.36,0.9433962264150944,100,31.5
2FG1,3MEA,A,B,157,3,0.6666666666666666,1.0,3,6.0
2FG1,3MGN,A,H,157,1,1.0,1.0,1,6.0
2FG1,3NVG,A,A,157,6,0.4,0.8333333333333334,5,12.0
2FG1,3PZZ,A,A,157,6,0.3333333333333333,1.0,6,13.0
2FG1,3Q2X,A,A,157,6,0.4,0.8333333333333334,5,14.0
2FG1,4G14,A,A,157,5,0.4,1.0,5,13.0
2FG1,4J5Q,A,A,157,146,0.3088235294117647,0.9315068493150684,136,110.5
2FG1,4J78,A,B,157,5,0.4,1.0,5,11.0
2FN9,2OL9,A,A,280,6,0.6,0.8333333333333334,5,14.0
2FN9,3BZZ,A,B,280,81,0.3076923076923077,0.8024691358024691,65,39.0
2FN9,3DRF,A,B,280,8,0.5714285714285714,0.875,7,17.0
2FN9,3FOD,A,A,280,6,0.6666666666666666,1.0,6,16.0
2FN9,3KZD,A,A,280,85,0.30434782608695654,0.8117647058823529,69,26.5
2FN9,3MGN,A,H,280,1,1.0,1.0,1,6.0
2FN9,3PZZ,A,A,280,6,0.4,0.8333333333333334,5,13.0
2FN9,3Q2X,A,A,280,6,0.6,0.8333333333333334,5,13.0
2FN9,3SO6,A,Q,280,13,0.38461538461538464,1.0,13,21.0
2FN9,3ZZY,A,C,280,8,0.375,1.0,8,17.0
2FN9,4G14,A,A,280,5,0.75,0.8,4,11.0
2FQ3,2OKT,A,A,85,342,0.3333333333333333,0.8117647058823529,69,33.5
2FQ3,2OL9,A,A,85,6,0.4,0.8333333333333334,5,14.0
2FQ3,3FOD,A,A,85,6,0.6,0.8333333333333334,5,10.0
2FQ3,3FVA,A,A,85,6,0.4,0.8333333333333334,5,13.0
2FQ3,3IVV,A,D,85,9,0.3333333333333333,1.0,9,14.0
2FQ3,3MD4,A,A,85,6,0.4,0.8333333333333334,5,13.0
2FQ3,3MGN,A,H,85,1,1.0,1.0,1,6.0
2FQ3,3PID,A,A,85,387,0.323943661971831,0.8352941176470589,71,30.5
2G69,2NR7,A,A,99,194,0.3,0.8080808080808081,80,47.5
2G69,2Y7L,A,B,99,7,0.3333333333333333,0.8571428571428571,6,12.0
2G69,3FOD,A,A,99,6,0.4,0.8333333333333334,5,11.0
2G69,3MGN,A,H,99,1,1.0,1.0,1,6.0
2G69,3PTL,A,B,99,10,0.3333333333333333,0.9,9,12.0
2G69,3PZZ,A,A,99,6,0.6666666666666666,1.0,6,16.0
2G69,3TDN,A,B,99,236,0.37037037037037035,0.8181818181818182,81,38.0
2G69,4G14,A,A,99,5,0.5,0.8,4,10.0
2G69,4J78,A,B,99,5,0.4,1.0,5,13.0
2G7O,2OL9,A,A,68,6,0.6,0.8333333333333334,5,17.0
2G7O,3B5O,A,A,68,230,0.3090909090909091,0.8088235294117647,55,29.5
2G7O,3FVA,A,A,68,6,0.6,0.8333333333333334,5,16.0
2G7O,3MGN,A,H,68,1,1.0,1.0,1,6.0
2G7O,3PTL,A,B,68,10,0.375,0.8,8,11.0
2G7O,4JYP,A,A,68,267,0.30357142857142855,0.8235294117647058,56,31.5
2G7S,2WW7,A,A,190,22,0.36363636363636365,1.0,22,17.0
2G7S,2Y7L,A,B,190,7,0.5,0.8571428571428571,6,15.0
2G7S,3FOD,A,A,190,6,0.6,0.8333333333333334,5,15.0
2G7S,3HYD,A,A,190,7,0.42857142857142855,1.0,7,11.0
2G7S,3I4O,A,A,190,68,0.3448275862068966,0.8529411764705882,58,32.5
2G7S,3MD4,A,A,190,6,0.6,0.8333333333333334,5,15.0
2G7S,3MEA,A,B,190,3,1.0,1.0,3,14.0
2G7S,3MGN,A,H,190,1,1.0,1.0,1,6.0
2G7S,3OQY,A,a,190,13,0.38461538461538464,1.0,13,22.0
2G7S,4G14,A,A,190,5,0.5,0.8,4,13.0
2G7S,4J78,A,B,190,5,0.4,1.0,5,10.0
2GKG,2OL9,A,A,122,6,0.3333333333333333,1.0,6,15.0
2GKG,2VYO,A,A,122,206,0.3333333333333333,0.8114754098360656,99,40.0
2GKG,2WW7,A,A,122,22,0.3333333333333333,0.8181818181818182,18,15.5
2GKG,3BZZ,A,A,122,19,0.4444444444444444,0.9473684210526315,18,17.0
2GKG,3IVV,A,D,122,9,0.4444444444444444,1.0,9,17.0
2GKG,3MGN,A,H,122,1,1.0,1.0,1,6.0
2GKG,3NVG,A,A,122,6,0.3333333333333333,1.0,6,13.0
2GKG,3PTL,A,B,122,10,0.3,1.0,10,17.0
2GKG,3PZZ,A,A,122,6,0.8,0.8333333333333334,5,22.0
2GOM,3IVV,A,D,61,9,0.5,0.8888888888888888,8,17.0
2GOM,3L41,A,B,61,5,0.6,1.0,5,14.0
2GOM,3MGN,A,H,61,1,1.0,1.0,1,6.0
2GXG,2OL9,A,A,140,6,0.4,0.8333333333333334,5,9.0
2GXG,2OLX,A,A,140,4,0.5,1.0,4,8.0
2GXG,2Y0T,A,B,140,49,0.3111111111111111,0.9183673469387755,45,34.5
2GXG,2Y7L,A,B,140,7,0.5,0.8571428571428571,6,13.0
2GXG,3FOD,A,A,140,6,0.4,0.8333333333333334,5,12.0
2GXG,3IVV,A,D,140,9,0.5,0.8888888888888888,8,17.0
2GXG,3L41,A,B,140,5,0.4,1.0,5,11.0
2GXG,3MGN,A,H,140,1,1.0,1.0,1,6.0
2GXG,3NVG,A,A,140,6,0.3333333333333333,1.0,6,12.0
2GXG,3PTL,A,B,140,10,0.4444444444444444,0.9,9,16.0
2GXG,4J78,A,B,140,5,0.4,1.0,5,12.0
2GZQ,2J32,A,B,191,4,0.5,1.0,4,12.0
2GZQ,2OLX,A,A,191,4,0.75,1.0,4,14.0
2GZQ,3L41,A,B,191,5,0.6,1.0,5,14.0
2GZQ,3MEA,A,B,191,3,0.6666666666666666,1.0,3,7.0
2GZQ,3MGN,A,H,191,1,1.0,1.0,1,6.0
2GZQ,3NVG,A,A,191,6,0.4,0.8333333333333334,5,15.0
2GZQ,3PTL,A,B,191,10,0.3333333333333333,0.9,9,14.0
2GZQ,3PZZ,A,A,191,6,0.5,1.0,6,13.0
2GZQ,3Q2X,A,A,191,6,0.6,0.8333333333333334,5,18.0
2GZQ,4J78,A,B,191,5,0.6,1.0,5,12.0
2HQK,2X1Q,A,A,213,119,0.3125,0.8067226890756303,96,37.5
2HQK,3E5T,A,A,213,228,0.4786729857819905,0.9906103286384976,211,545.0
2HQK,3FE7,A,L,213,5,0.5,0.8,4,18.0
2HQK,3FVA,A,A,213,6,0.4,0.8333333333333334,5,11.0
2HQK,3L41,A,B,213,5,0.5,0.8,4,13.0
2HQK,3MGN,A,H,213,1,1.0,1.0,1,6.0
2HQK,3PTL,A,B,213,10,0.3,1.0,10,16.0
2HQK,3PZZ,A,A,213,6,0.4,0.8333333333333334,5,11.0
2HQK,3Q2X,A,A,213,6,0.4,0.8333333333333334,5,14.0
2HQK,3SO6,A,Q,213,13,0.6363636363636364,0.8461538461538461,11,26.5
2HQK,4J78,A,B,213,5,0.8,1.0,5,16.0
2HYK,2J32,A,B,237,4,0.75,1.0,4,16.0
2HYK,2OL9,A,A,237,6,0.4,0.8333333333333334,5,12.0
2HYK,2WW7,A,A,237,22,0.3157894736842105,0.8636363636363636,19,25.0
2HYK,2Y7L,A,B,237,7,0.5,0.8571428571428571,6,16.0
2HYK,3DRF,A,B,237,8,0.42857142857142855,0.875,7,15.0
2HYK,3IVV,A,D,237,9,0.3333333333333333,1.0,9,14.0
2HYK,3L41,A,B,237,5,0.75,0.8,4,19.0
2HYK,3MD4,A,A,237,6,0.6,0.8333333333333334,5,18.0
2HYK,3MD5,A,A,237,6,0.6666666666666666,1.0,6,17.0
2HYK,3MGN,A,H,237,1,1.0,1.0,1,6.0
2HYK,3OBQ,A,B,237,9,0.625,0.8888888888888888,8,24.0
2HYK,3PZZ,A,A,237,6,0.4,0.8333333333333334,5,12.0
2I24,2X1Q,N,B,113,121,0.3695652173913043,0.8141592920353983,92,89.0
2I24,3L41,N,B,113,5,0.5,0.8,4,14.0
2I24,3MGN,N,H,113,1,1.0,1.0,1,6.0
2I24,4ERY,N,D,113,14,0.3333333333333333,0.8571428571428571,12,20.0
2I49,2J32,A,B,398,4,0.75,1.0,4,13.0
2I49,2OL9,A,A,398,6,0.5,1.0,6,15.0
2I49,3BZQ,A,A,398,99,0.33695652173913043,0.9292929292929293,92,36.5
2I49,3FOD,A,A,398,6,0.8,0.8333333333333334,5,14.0
2I49,3MD4,A,A,398,6,0.8,0.8333333333333334,5,23.0
2I49,3MD5,A,A,398,6,0.6,0.8333333333333334,5,19.0
2I49,3MGN,A,H,398,1,1.0,1.0,1,6.0
2I49,3NVG,A,A,398,6,0.5,1.0,6,13.0
2I49,3PZZ,A,A,398,6,0.5,1.0,6,14.0
2I49,3Q2X,A,A,398,6,0.6,0.8333333333333334,5,14.0
2I49,3ZZY,A,C,398,8,0.5,1.0,8,25.0
2I49,4G14,A,A,398,5,0.5,0.8,4,12.0
2I49,4J78,A,B,398,5,0.75,0.8,4,13.0
2IBL,2WW7,A,A,108,22,1.0,1.0,22,94.5
2IBL,3FOD,A,A,108,6,0.6,0.8333333333333334,5,14.0
2IBL,3MEA,A,B,108,3,0.6666666666666666,1.0,3,7.0
2IBL,3MGN,A,H,108,1,1.0,1.0,1,6.0
2IBL,3PTL,A,B,108,10,0.3,1.0,10,12.0
2IBL,3TYS,A,A,108,75,0.3442622950819672,0.8133333333333334,61,35.5
2IBL,4F01,A,A,108,218,0.31868131868131866,0.8425925925925926,91,48.0
2IBL,4J78,A,B,108,5,0.75,0.8,4,14.0
2IGD,2OKT,A,A,61,342,0.38181818181818183,0.9016393442622951,55,36.5
2IGD,2RB8,A,A,61,93,0.33962264150943394,0.8688524590163934,53,29.5
2IGD,3FOD,A,A,61,6,0.3333333333333333,1.0,6,9.0
2IGD,3K6Y,A,A,61,227,0.3157894736842105,0.9344262295081968,57,31.5
2IGD,3MEA,A,B,61,3,0.6666666666666666,1.0,3,9.0
2IGD,3MGN,A,H,61,1,1.0,1.0,1,6.0
2IGD,3PTL,A,B,61,10,0.4,1.0,10,21.0
2IGD,3W4Q,A,A,61,258,0.37735849056603776,0.8688524590163934,53,27.0
2IMF,2OL9,A,A,203,6,0.4,0.8333333333333334,5,13.0
2IMF,2Y7L,A,B,203,7,0.5,0.8571428571428571,6,12.0
2IMF,3FOD,A,A,203,6,0.8,0.8333333333333334,5,13.0
2IMF,3HYD,A,A,203,7,0.3333333333333333,0.8571428571428571,6,12.0
2IMF,3MD4,A,A,203,6,0.6,0.8333333333333334,5,14.0
2IMF,3MD5,A,A,203,6,0.4,0.8333333333333334,5,11.0
2IMF,3MGN,A,H,203,1,1.0,1.0,1,6.0
2IMF,3NVG,A,A,203,6,0.6,0.8333333333333334,5,14.0
2IMF,3PTL,A,B,203,10,0.4,1.0,10,17.0
2IMF,4J78,A,B,203,5,0.75,0.8,4,14.0
2IP6,2OLX,A,A,87,4,0.75,1.0,4,17.0
2IP6,2Y7L,A,B,87,7,0.5,0.8571428571428571,6,13.0
2IP6,3FVA,A,A,87,6,0.6,0.8333333333333334,5,17.0
2IP6,3HYD,A,A,87,7,0.5,0.8571428571428571,6,15.0
2IP6,3L41,A,B,87,5,0.6,1.0,5,12.0
2IP6,3MGN,A,H,87,1,1.0,1.0,1,6.0
2IP6,3MRE,A,P,87,9,0.375,0.8888888888888888,8,9.0
2IP6,4G14,A,A,87,5,0.6,1.0,5,13.0
2IVY,2WUJ,A,A,88,50,0.3333333333333333,0.84,42,34.0
2IVY,3DRF,A,A,88,539,0.31645569620253167,0.8977272727272727,79,34.5
2IVY,3FE7,A,L,88,5,0.6,1.0,5,15.0
2IVY,3L41,A,B,88,5,0.75,0.8,4,12.0
2IVY,3MGN,A,H,88,1,1.0,1.0,1,6.0
2IVY,4J78,A,B,88,5,0.5,0.8,4,10.0
2J32,2J9W,B,A,4,101,0.75,1.0,4,18.0
2J32,2JLI,A,A,240,100,0.3125,0.8,80,45.0
2J32,2O6X,B,A,4,306,0.5,1.0,4,16.0
2J32,2OHW,B,A,4,128,0.5,1.0,4,14.0
2J32,2OL9,A,A,240,6,0.6,0.8333333333333334,5,18.0
2J32,2PTH,B,A,4,193,0.75,1.0,4,18.0
2J32,2QJL,B,A,4,99,0.5,1.0,4,12.0
2J32,2R16,B,A,4,175,0.5,1.0,4,12.0
2J32,2WJ5,B,A,4,96,0.5,1.0,4,12.0
2J32,2WUJ,B,A,4,50,0.75,1.0,4,16.0
2J32,2ZU1,B,A,4,180,0.5,1.0,4,13.0
2J32,3BA1,B,A,4,312,0.75,1.0,4,17.0
2J32,3E5T,B,A,4,228,0.5,1.0,4,11.0
2J32,3E7R,B,L,4,40,0.75,1.0,4,14.0
2J32,3EUR,B,A,4,140,0.5,1.0,4,14.0
2J32,3F7E,B,A,4,128,0.5,1.0,4,13.0
2J32,3FCN,B,A,4,158,0.5,1.0,4,15.0
2J32,3HYD,A,A,240,7,0.6666666666666666,0.8571428571428571,6,16.0
2J32,3IVV,B,A,4,140,0.5,1.0,4,12.0
2J32,3M3P,B,A,4,249,0.5,1.0,4,14.0
2J32,3MD4,A,A,240,6,0.3333333333333333,1.0,6,13.0
2J32,3MD5,A,A,240,6,0.3333333333333333,1.0,6,15.0
2J32,3MEA,B,A,4,162,0.5,1.0,4,17.0
2J32,3MGN,A,H,240,1,1.0,1.0,1,6.0
2J32,3N11,B,A,4,325,0.5,1.0,4,13.0
2J32,3NPV,B,A,4,249,0.5,1.0,4,17.0
2J32,3PID,B,A,4,387,0.5,1.0,4,13.0
2J32,3PIW,B,A,4,154,0.5,1.0,4,15.0
2J32,3PZZ,A,A,240,6,0.6,0.8333333333333334,5,15.0
2J32,3SED,B,A,4,124,0.5,1.0,4,13.0
2J32,3SO6,A,Q,240,13,0.36363636363636365,0.8461538461538461,11,19.0
2J32,3T0H,B,A,4,208,0.5,1.0,4,12.0
2J32,3TOW,B,A,4,152,0.75,1.0,4,14.0
2J32,3UCI,B,A,4,72,0.5,1.0,4,15.0
2J32,3UR8,B,A,4,321,0.75,1.0,4,16.0
2J32,3VUB,B,A,4,101,0.5,1.0,4,12.0
2J32,3VZ9,B,B,4,103,0.5,1.0,4,10.0
2J32,3ZBD,B,A,4,110,0.75,1.0,4,13.0
2J32,3ZIT,B,A,4,74,0.5,1.0,4,12.0
2J32,3ZZP,B,A,4,74,0.5,1.0,4,11.0
2J32,4DD5,B,A,4,387,0.5,1.0,4,13.0
2J32,4DND,B,A,4,95,0.5,1.0,4,14.0
2J32,4G2E,B,A,4,151,0.5,1.0,4,16.0
2J32,4G5X,B,A,4,275,0.5,1.0,4,14.0
2J32,4G7X,B,B,4,102,0.5,1.0,4,12.0
2J32,4H4J,B,A,4,236,1.0,1.0,4,21.0
2J32,4H89,B,A,4,168,0.5,1.0,4,13.0
2J32,4HWM,B,A,4,117,0.5,1.0,4,10.0
2J32,4J78,A,B,240,5,0.75,0.8,4,13.0
2J32,4JYP,B,A,4,267,0.5,1.0,4,13.0
2J9W,3MGN,A,H,101,1,1.0,1.0,1,6.0
2J9W,4J78,A,B,101,5,0.5,0.8,4,10.0
2JKU,3FOD,A,A,35,6,0.4,0.8333333333333334,5,11.0
2JKU,3MGN,A,H,35,1,1.0,1.0,1,6.0
2JKU,3PTL,A,A,35,279,0.3235294117647059,0.9714285714285714,34,33.5
2JKU,3QPA,A,A,35,196,0.3142857142857143,1.0,35,25.5
2JKU,3W4Q,A,A,35,258,0.3333333333333333,0.8571428571428571,30,27.5
2JLI,2JLJ,A,A,100,115,0.98,1.0,100,490.0
2JLI,3BZZ,A,A,100,19,0.47368421052631576,1.0,19,50.0
2JLI,3HYD,A,A,100,7,0.6666666666666666,0.8571428571428571,6,19.0
2JLI,3MGN,A,H,100,1,1.0,1.0,1,6.0
2JLI,3SR3,A,A,100,333,0.3058823529411765,0.85,85,42.0
2JLI,4J78,A,B,100,5,0.5,0.8,4,9.0
2JLJ,2OL9,A,A,115,6,0.3333333333333333,1.0,6,11.0
2JLJ,2V9V,A,A,115,135,0.3333333333333333,0.8608695652173913,99,49.5
2JLJ,3BZZ,A,A,115,19,0.47058823529411764,0.8947368421052632,17,45.0
2JLJ,3DRF,A,B,115,8,0.5,1.0,8,16.0
2JLJ,3HYD,A,A,115,7,0.6666666666666666,0.8571428571428571,6,19.0
2JLJ,3MGN,A,H,115,1,1.0,1.0,1,6.0
2MCM,2Y0T,A,A,112,52,0.3673469387755102,0.9423076923076923,49,22.0
2MCM,2Y72,A,A,112,85,0.33783783783783783,0.8705882352941177,74,32.5
2MCM,2Y7L,A,B,112,7,0.42857142857142855,1.0,7,14.0
2MCM,3HHP,A,A,112,312,0.3655913978494624,0.8303571428571429,93,49.5
2MCM,3MEA,A,B,112,3,0.6666666666666666,1.0,3,8.0
2MCM,3MGN,A,H,112,1,1.0,1.0,1,6.0
2MCM,3PTL,A,B,112,10,0.375,0.8,8,17.0
2MCM,3V75,A,A,112,285,0.34782608695652173,0.8214285714285714,92,37.5
2MCM,3ZZY,A,C,112,8,0.5,1.0,8,17.0
2NLS,3MD4,A,A,36,6,0.5,1.0,6,9.0
2NLS,3MD5,A,A,36,6,0.5,1.0,6,9.0
2NLS,3MGN,A,H,36,1,1.0,1.0,1,6.0
2NLS,3NZL,A,A,36,73,0.3225806451612903,0.8611111111111112,31,26.5
2NLS,3PTL,A,A,36,279,0.3125,0.8888888888888888,32,27.5
2NLS,3UCI,A,A,36,72,0.3448275862068966,0.8055555555555556,29,33.5
2NLS,4G14,A,A,36,5,0.4,1.0,5,11.0
2NR7,3FE7,A,L,194,5,0.5,0.8,4,18.0
2NR7,3FOD,A,A,194,6,0.4,0.8333333333333334,5,9.0
2NR7,3HYD,A,A,194,7,0.3333333333333333,0.8571428571428571,6,14.0
2NR7,3L41,A,B,194,5,0.75,0.8,4,16.0
2NR7,3MEA,A,B,194,3,0.6666666666666666,1.0,3,10.0
2NR7,3MGN,A,H,194,1,1.0,1.0,1,6.0
2NR7,3Q2X,A,A,194,6,0.6666666666666666,1.0,6,20.0
2NR7,4G14,A,A,194,5,0.5,0.8,4,13.0
2NUH,3FOD,A,A,104,6,0.4,0.8333333333333334,5,11.0
2NUH,3MD4,A,A,104,6,0.4,0.8333333333333334,5,12.0
2NUH,3MD5,A,A,104,6,0.4,0.8333333333333334,5,11.0
2NUH,3MGN,A,H,104,1,1.0,1.0,1,6.0
2O6X,2VE8,A,G,306,60,0.3125,0.8,48,29.5
2O6X,3DRF,A,B,306,8,0.375,1.0,8,15.0
2O6X,3MGN,A,H,306,1,1.0,1.0,1,6.0
2O6X,3NVG,A,A,306,6,0.4,0.8333333333333334,5,16.0
2O6X,3PTL,A,B,306,10,0.375,0.8,8,15.0
2O6X,3T3K,A,A,306,122,0.32456140350877194,0.9344262295081968,114,44.5
2O6X,3TYS,A,A,306,75,0.3188405797101449,0.92,69,39.5
